R,p,tau,q,N,bias1,bias2,bias3,bias4,bias5,mse,se1,se2,se3,se4,se5,se_asym1,se_asym2,se_asym3,se_asym4,se_asym5,mse_asym,mse_asym_hat,coverage1,coverage2,coverage3,coverage4,coverage5
999,0.2,0.438587636760771,0.1,400,0.00792983378238366,-0.00222261436761384,0.00526570525622005,0.00285858222029045,-0.000625803721128637,0.153296662489535,0.154192164955409,0.155902105618789,0.155009072523276,0.157990756747701,0.158091393183656,0.138295325435619,0.169463063458226,0.143107955180291,0.156259619147986,0.15003470795295,0.129355001545941,0.115250695916675,0.846846846846847,0.866866866866867,0.815815815815816,0.857857857857858,0.872872872872873
999,0.2,0.3065596023684,0.2,400,0.0148355957850712,0.000905851811057845,-0.00909573343347958,-0.0041121827289079,0.00757568770911132,0.161166168705716,0.153964617608298,0.168107292572197,0.157374167662486,0.167819413994925,0.162006511708468,0.176251109499778,0.154508382426724,0.166316113004538,0.18238090423407,0.184585233713416,0.143220443483002,0.149932846019237,0.872872872872873,0.855855855855856,0.806806806806807,0.868868868868869,0.894894894894895
999,0.2,0.22932815320494,0.3,400,-0.00256310620424849,0.00422396797157787,0.0111648738799712,0.00379910202178446,0.00404502766694925,0.181475883627159,0.172062726952403,0.173981137225874,0.164080031782036,0.178791563336978,0.175537859863028,0.163952293482901,0.176366353730137,0.183136519492935,0.189796909655881,0.169125513685555,0.148631776811426,0.156150736332679,0.851851851851852,0.878878878878879,0.857857857857858,0.865865865865866,0.86986986986987
999,0.2,0.17453156797603,0.4,400,0.0169688316660814,0.00560678301529327,0.000458464633868894,0.00841095814243475,0.00238642232117425,0.215626766094574,0.183393222417821,0.18974789809989,0.186650409740146,0.198198040826625,0.193150738463081,0.175379630435481,0.200055155480244,0.173032975420226,0.185893613524798,0.155669386058806,0.191278170758047,0.15950988389392,0.874874874874875,0.883883883883884,0.835835835835836,0.864864864864865,0.870870870870871
999,0.2,0.132028034392371,0.5,400,0.000907728104278194,-0.00167972717987031,0.00546384375416531,-0.00403181344265957,-0.0049009752896334,0.240451031108915,0.192161737162173,0.205448829171738,0.200616249057072,0.213063787902456,0.211652084740604,0.224243169864211,0.219489625320838,0.192107030744796,0.212757090373579,0.204875101989757,0.264739456108391,0.222605193035358,0.872872872872873,0.893893893893894,0.861861861861862,0.872872872872873,0.86986986986987
999,0.3,0.438587636760771,0.1,25,0.0260030454482258,0.0512259020402455,0.0112850006650532,0.0225796603343527,0.0152145886501529,2.9223629351028,0.765989067067765,0.737248453086673,0.732008263614641,0.753151834335243,0.781694553814515,1.10832774655064,0.798905761679462,0.503020790351739,1.07762604800993,0.831059202713973,3.24558757113347,3.97160802310984,0.962962962962963,0.964964964964965,0.956956956956957,0.950950950950951,0.957957957957958
999,0.3,0.3065596023684,0.2,25,0.0652460234391821,0.0127417356011357,0.0156945469506189,0.0211234345608748,0.0261607856985699,3.40071599776507,0.780307662713679,0.854906732916942,0.785172078972464,0.821334923658119,0.829434634777402,0.838654147978496,0.63631965623114,0.915068277343188,1.02668454737338,0.632824520523361,4.73666075879932,3.40014147061838,0.981981981981982,0.953953953953954,0.971971971971972,0.966966966966967,0.971971971971972
999,0.3,0.22932815320494,0.3,25,0.0180393242441375,0.0472338023132624,0.0414470912167049,0.00761567561175802,0.050616072641297,3.59333517363357,0.810093044624858,0.835121442803402,0.832021454659879,0.852957442352956,0.859932766152995,0.955460186148696,1.2852426049167,1.03171640076325,0.729842866032182,1.84489207510572,6.3891376716837,7.56548883029821,0.981981981981982,0.974974974974975,0.976976976976977,0.985985985985986,0.983983983983984
999,0.3,0.17453156797603,0.4,25,0.0304316203716126,0.00230853123794361,0.0447146533622302,0.0516591378674416,0.0284511443068063,4.52493464401582,0.902078130355371,0.971465949819039,0.905347384948698,0.977889059936145,0.940815613586681,2.59204197582046,1.43422938735723,1.77867111496545,1.73884781504264,1.92572583949516,4.4062817658144,18.6713782079646,0.984984984984985,0.977977977977978,NA,0.980980980980981,0.982982982982983
999,0.3,0.132028034392371,0.5,25,0.0420262835899532,0.0550157788253673,0.0142611916184631,0.0254618019746875,0.0807136853873862,5.16905003368788,0.956213724367648,1.02695317153362,0.990734326612949,1.03338597617552,1.01965437645672,1.96616321089566,0.760593451306541,2.25301741714942,0.686611531180041,0.579374187550577,7.17601450406298,10.3274974959779,0.988988988988989,NA,NA,0.985985985985986,0.986986986986987
999,0.3,0.438587636760771,0.1,50,0.0258068860981184,0.0295208474026485,-0.00768691397694565,0.012921434003955,0.0367361030974862,1.49883847062629,0.54006244445125,0.523679062584492,0.534756257058168,0.535646217577876,0.549537923433815,0.449955317502615,0.543640840197796,0.388917588039723,0.581660227082485,0.529915772136958,1.54436104241303,1.26840138649564,0.867867867867868,0.898898898898899,0.868868868868869,0.894894894894895,0.880880880880881
999,0.3,0.3065596023684,0.2,50,0.0283009515199018,0.00513445055984008,0.00271441057900601,0.00912368869403668,0.0199429175767305,1.62628146848885,0.54647648933468,0.568737926973747,0.535502789909745,0.57601514805007,0.580874423957873,0.546911194959,0.673066103744619,0.722751538382404,0.776160353849912,0.615232205935407,0.891101734735311,2.25543518352414,0.886886886886887,0.898898898898899,0.880880880880881,0.88988988988989,0.896896896896897
999,0.3,0.22932815320494,0.3,50,0.0134239282865618,0.0250743882634659,0.014809749624465,0.0248654944721531,-0.00506174755292199,1.86801812424494,0.574538742402244,0.610868391345609,0.590567473364608,0.615168882637682,0.609609884441489,0.837166708263009,0.676376931111126,0.715849974253396,0.459744837438217,0.602376765214736,1.62602433980669,2.24499811882348,0.901901901901902,0.895895895895896,0.911911911911912,0.912912912912913,0.902902902902903
999,0.3,0.17453156797603,0.4,50,0.0286176086752106,0.0252804086733998,-0.0191772737478645,0.0263488975043051,0.0127637554504616,2.13761726037997,0.636591154034832,0.648890626567671,0.64052677540869,0.650675182730072,0.638573937029928,0.439267632790942,0.727849859903775,0.599364959107943,0.4761104910747,0.775259391650433,2.66251635680798,1.90966815003976,0.92992992992993,0.93993993993994,0.92992992992993,0.928928928928929,0.944944944944945
999,0.3,0.132028034392371,0.5,50,-0.0167787854271997,0.00729668468844791,-0.00840012762362274,0.00978454276298324,0.0154732858511539,2.55511364528762,0.669403164622612,0.730580777855362,0.676751365511272,0.74247490281766,0.702435444474629,0.968355896034008,0.800928029078298,1.02364437413508,0.781220343296862,1.06322723428515,2.31169114687267,4.36780403035199,0.951951951951952,0.942942942942943,0.957957957957958,0.93993993993994,0.94994994994995
999,0.3,0.438587636760771,0.1,100,0.0247741582377277,0.0180497612957189,0.00408910411081531,-0.0119816296103956,-0.006160495214802,0.692016489324176,0.354010572676805,0.353355402716975,0.361725433140705,0.367180982288108,0.371241709669809,0.283310421844846,0.32973757624639,0.319961553036379,0.328615222854269,0.283912550342476,0.74902252233358,0.479961360669731,0.864864864864865,0.883883883883884,0.848848848848849,0.878878878878879,0.863863863863864
999,0.3,0.3065596023684,0.2,100,0.00880601641471523,0.00574073119831442,0.0124242083194859,-0.00991704149475781,-0.0156760119415467,0.759377503503293,0.374679573552471,0.380509929909386,0.37397198620203,0.380437902517194,0.384845940407705,0.300836378311817,0.435875537264986,0.347729582762045,0.437542654600563,0.37664436156082,0.930997634186599,0.734710422920142,0.860860860860861,0.88988988988989,0.860860860860861,0.888888888888889,0.862862862862863
999,0.3,0.22932815320494,0.3,100,0.0213208649136434,-0.00587814735759684,0.0149384976309864,0.0335343860207373,-0.00729170416385938,0.880667804271318,0.398397911187685,0.409852513968398,0.409570276296503,0.423158119636358,0.405035034455119,0.370298404248013,0.393576933579218,0.441181929514815,0.457246792580726,0.370721010958756,0.801752373041462,0.833173903056304,0.876876876876877,0.875875875875876,0.863863863863864,0.875875875875876,0.884884884884885
999,0.3,0.17453156797603,0.4,100,0.0181037505812824,0.0251794603330142,0.0134283372612918,0.00966961673050459,-0.00909541879822173,1.06065132640226,0.445211396614537,0.458821627308511,0.440925579778575,0.453965874477629,0.451084550609281,0.399575218408265,0.575698996053049,0.519975243932194,0.576995778001063,0.473773964701656,0.905301244942384,1.31884984098502,0.858858858858859,0.874874874874875,0.861861861861862,0.888888888888889,0.864864864864865
999,0.3,0.132028034392371,0.5,100,0.023498933578332,0.0135157130122439,0.0135491815335608,0.00946785390786098,0.0153740730888381,1.28316907900502,0.471806300966567,0.520897023875579,0.484847950949704,0.512311468228696,0.497452664157117,0.363023369279275,0.498330979623123,0.550739998534525,0.498634042992746,0.622524290354131,0.625247287631593,1.31960667879303,0.870870870870871,0.860860860860861,0.866866866866867,0.863863863863864,0.884884884884885
999,0.3,0.438587636760771,0.1,200,0.00944845933845917,0.0219889602028753,-0.00122969455317656,0.0140065270682683,0.0141386698022574,0.354170290432126,0.242282380802382,0.25994506421549,0.24762604142812,0.256744355195439,0.249168520391071,0.323619295211865,0.264735460247584,0.315337520781121,0.276251704141842,0.289873636172143,0.313585220291502,0.43459379314724,0.877877877877878,0.864864864864865,0.84984984984985,0.878878878878879,0.88988988988989
999,0.3,0.3065596023684,0.2,200,0.0333013104605906,-0.00704721024842181,-0.00352188260041542,-0.00845582323074057,0.0126769632636123,0.383930818734085,0.25848165291871,0.275939471872857,0.257031556366517,0.274366756990067,0.254806593612798,0.250925540219812,0.278423062378219,0.23746346859473,0.302800394021012,0.263948750277373,0.387896797712679,0.358228948707978,0.87987987987988,0.881881881881882,0.863863863863864,0.873873873873874,0.904904904904905
999,0.3,0.22932815320494,0.3,200,-0.00369994585596989,-0.00605477202965443,0.00840183801089811,-0.00391941531528683,0.0250551028721708,0.427762557114425,0.273913142409509,0.281757953041295,0.274452227524664,0.292421797281545,0.279941511303711,0.33805570653757,0.209795132162579,0.311372848624436,0.326937808999649,0.298465230006527,0.362715885940422,0.451218533538566,0.867867867867868,0.894894894894895,0.865865865865866,0.887887887887888,0.882882882882883
999,0.3,0.17453156797603,0.4,200,-0.00810109792200853,0.00318753828729834,0.0134988483349784,-0.0118844655365515,0.00641032887719595,0.506657303586745,0.309351176790918,0.304883224501798,0.310670222472083,0.312991634115605,0.297651526564117,0.335625402696967,0.369308928697211,0.320690081991516,0.24325464078109,0.329039646565272,0.54380882608785,0.519315533712044,0.847847847847848,0.886886886886887,0.848848848848849,0.884884884884885,0.894894894894895
999,0.3,0.132028034392371,0.5,200,0.00689914424540961,-0.00109639988950638,0.00607469395923954,0.00417409979571581,0.00623391623602521,0.594423583984658,0.331812853921492,0.331180054781245,0.32864095964099,0.350450047625151,0.32320188030245,0.274215439001644,0.322244363709024,0.344389079276755,0.360612991704918,0.261040346309651,0.545402069473535,0.495823167042023,0.861861861861862,0.897897897897898,0.870870870870871,0.874874874874875,0.884884884884885
999,0.3,0.438587636760771,0.1,400,0.0011608236619971,0.0130753905637346,-0.00566588066034202,-0.00354956542088858,0.0106056872624276,0.183584010057948,0.171039283288526,0.172177210283899,0.175935123987092,0.17719156555872,0.176384003649533,0.164301292187375,0.177225165910093,0.193900564018349,0.175423290544665,0.167835563846999,0.172532766611815,0.154943210130293,0.860860860860861,0.887887887887888,0.834834834834835,0.874874874874875,0.887887887887888
999,0.3,0.3065596023684,0.2,400,0.00608619804035437,0.00267064330984379,0.00470694514750558,-0.00185627821704726,-0.00106017983569484,0.204620332978136,0.180395590358645,0.187637239516786,0.182641643037338,0.193893675299617,0.18078073067389,0.176285600552839,0.200563736392318,0.186889601607297,0.207228246252092,0.196030391447766,0.1868277180538,0.187601608922739,0.862862862862863,0.875875875875876,0.837837837837838,0.852852852852853,0.886886886886887
999,0.3,0.22932815320494,0.3,400,0.00614526699787032,0.0123034911509872,0.00264787282522727,-0.00320663687878375,0.00138798669100204,0.224583579665264,0.193170773742785,0.201157356533002,0.189287614976805,0.191566581002798,0.203806142582962,0.226898594497228,0.198329320575078,0.203710874347681,0.216083681577947,0.209017490297451,0.178958728427866,0.222696080606611,0.86986986986987,0.873873873873874,0.850850850850851,0.891891891891892,0.875875875875876
999,0.3,0.17453156797603,0.4,400,0.00376491445696137,-0.00620861884982893,0.000850945164188821,0.0143026575853138,0.0060061947165706,0.265356325282603,0.206815441058226,0.21400792962127,0.207852028521989,0.219854137866625,0.220029921384237,0.211944666082803,0.18997297024138,0.237731527930092,0.25463621158664,0.232034535056187,0.214678934857627,0.256206175985196,0.866866866866867,0.892892892892893,0.846846846846847,0.882882882882883,0.874874874874875
999,0.3,0.132028034392371,0.5,400,0.00292716158923834,0.00637353697879539,-0.00292910102008381,0.0127052432154178,0.000924157506082102,0.316468817645076,0.226723201973653,0.24471217067992,0.233388144286644,0.245426853233818,0.237231386615143,0.22416796421159,0.220020140715919,0.228341734358286,0.188094470242115,0.22581333725995,0.26431249256255,0.237171279169309,0.871871871871872,0.871871871871872,0.836836836836837,0.876876876876877,0.876876876876877
999,0.4,0.438587636760771,0.1,25,0.00271697655786629,0.0510427764304104,0.0591891999123495,0.0704329382156963,0.00148307650270185,3.77931942445399,0.832177327346892,0.861113923306107,0.877964525764019,0.863891832436324,0.857955972915486,1.60335219055527,1.64655484308187,1.98588082504461,1.46307343940714,1.34280345303868,3.41046222425484,13.1693087521059,0.972972972972973,0.971971971971972,0.965965965965966,0.978978978978979,0.970970970970971
999,0.4,0.3065596023684,0.2,25,-0.0458569158908975,0.0374598893968459,0.0922620835027519,-0.0635191210675798,0.122260568436118,4.28284859455558,0.85204901654457,0.936219203111122,0.904478580715101,0.927673278971898,0.942211150317684,1.19459551878421,0.715775318729748,1.17104878519789,1.44828270647965,1.32265875598057,3.33278226531049,7.15769700037552,0.982982982982983,0.972972972972973,0.982982982982983,0.98998998998999,0.975975975975976
999,0.4,0.22932815320494,0.3,25,-0.0208931142316778,-0.00582222928413523,0.0647596118781717,0.00585310956418716,0.0538603719275903,4.659034671833,0.92349019909677,0.931409278652811,0.93417051944376,1.01562696318641,0.967283191907482,0.743783488965355,1.28281471582092,1.16951805256311,1.30103950386403,1.20948858391039,6.15605620934911,6.72216637407953,0.981981981981982,0.987987987987988,0.984984984984985,0.972972972972973,0.982982982982983
999,0.4,0.17453156797603,0.4,25,0.0988575614638874,0.019550977453501,0.00656003105389613,0.0595837367993359,0.00417671659719376,5.35325383275455,0.99618332902405,1.01350069960896,0.998887184554217,1.08472784481958,1.01681072321635,0.842847377292931,1.72563606076236,1.30749987290435,2.32481234514679,2.27566763108647,9.99176522706412,15.9811830405795,0.994994994994995,0.993993993993994,0.992992992992993,0.985985985985986,0.993993993993994
999,0.4,0.132028034392371,0.5,25,0.0784874192232765,0.000499453501989766,0.0583934804280195,0.0301149374877112,0.0351398505477942,6.32219805321749,1.10224253034914,1.10706545938647,1.07533131865939,1.1436337314941,1.14048108585722,1.66330445539565,2.10122467526958,0.846493593512809,2.95106469643057,2.11507167825021,19.5196918430259,21.080589297814,0.985985985985986,NA,0.990990990990991,0.990990990990991,0.990990990990991
999,0.4,0.438587636760771,0.1,50,0.00502067093893865,0.0161701053518886,0.0430955013584775,0.0131464829422165,0.00075592429260074,1.93425212828359,0.606974636464355,0.61124707527993,0.60265378682964,0.635023641789235,0.610190867440494,0.408200721500661,0.351738901506017,0.445500158236311,0.390973053047827,0.505705290355955,2.23176534693654,0.897416243758438,0.891891891891892,0.901901901901902,0.908908908908909,0.905905905905906,0.916916916916917
999,0.4,0.3065596023684,0.2,50,-0.000633385507994522,0.0294691106760008,0.0298141274560697,0.00953632507643332,0.00909164148593633,2.16953965924539,0.616925275777118,0.651411989702308,0.663558108851869,0.67356240730788,0.643801752926981,0.78861721458587,0.748809532418099,0.80940425166692,0.881756713248492,0.571136732105529,3.07659094920557,2.94146013771684,0.933933933933934,0.932932932932933,0.915915915915916,0.914914914914915,0.920920920920921
999,0.4,0.22932815320494,0.3,50,0.00347671135345329,0.0228794477455974,0.0619764530042615,0.0110358161690687,0.0301065356628742,2.4862336371836,0.673114733966107,0.699487015062171,0.702874418941294,0.694453523167666,0.714665618710518,0.704236637896624,0.673145283766599,0.649071934017084,0.476016930201333,0.610214217195195,3.50144698992765,1.96932169944728,0.945945945945946,0.936936936936937,0.956956956956957,0.935935935935936,0.942942942942943
999,0.4,0.17453156797603,0.4,50,0.0244534669929788,-0.0222611777402453,-0.0039025297239732,0.0649395043436569,0.0103515674128798,2.69541686581488,0.716840224673801,0.736654218260366,0.715982158846478,0.749051969525009,0.700395071606771,0.893620561908899,1.03423498533235,0.54615390428407,0.952499959249044,1.03663987440103,4.40557878386091,4.14836220228412,0.963963963963964,0.967967967967968,0.970970970970971,0.94994994994995,0.962962962962963
999,0.4,0.132028034392371,0.5,50,0.019553758636115,-0.0434792065295719,0.025300141225818,0.080915213935463,0.0111911034154026,3.48069980216091,0.789459524544408,0.816038929408191,0.808949791589908,0.854007188233878,0.851780758928743,1.13370160776527,1.01147366908449,0.752085469031985,0.831597046711955,0.945175539285918,5.39497776482505,4.45890131959434,0.970970970970971,0.96996996996997,0.974974974974975,0.961961961961962,0.960960960960961
999,0.4,0.438587636760771,0.1,100,-0.0174259779482294,0.0108188735994599,0.0148403512001394,0.0173834449642742,0.0261718453936144,0.922606877025516,0.389656654685225,0.416552533473107,0.414273578917893,0.441228436580594,0.433449209795733,0.448794317466519,0.373860474257166,0.412105123919648,0.454588618559486,0.469361241277046,0.9408476985775,0.937969413699812,0.87987987987988,0.893893893893894,0.867867867867868,0.882882882882883,0.876876876876877
999,0.4,0.3065596023684,0.2,100,-0.00881555371530685,0.0189118006995779,-0.0135859742956238,0.0303812017410592,0.0222773767478404,1.03902921521783,0.434269898096769,0.445338921078327,0.431693170685963,0.457335181415656,0.449239644506718,0.520701213296929,0.525328335562354,0.539296273782866,0.536376238852613,0.502349731024989,0.943296101231954,1.37799480645625,0.85985985985986,0.87987987987988,0.860860860860861,0.873873873873874,0.870870870870871
999,0.4,0.22932815320494,0.3,100,0.00976099964813981,-0.0152436943054726,0.0198527907052714,-0.0299201163376308,0.00606475400859874,1.15925441623739,0.439957621799465,0.475703878504262,0.488823031531055,0.481310941808302,0.48464455720413,0.357023269390428,0.46165373810949,0.462220574086853,0.391947201216895,0.460262571451903,1.45741575609305,0.919701891127151,0.884884884884885,0.883883883883884,0.868868868868869,0.880880880880881,0.867867867867868
999,0.4,0.17453156797603,0.4,100,0.00188598933738549,0.0183720951146147,-0.00572579388464844,-0.00446864465053953,0.0216519783150697,1.4149326919652,0.520259329515066,0.516982377283921,0.500525431886392,0.53032852148019,0.538152919027769,0.501075784308605,0.592964614746602,0.603037438826171,0.372724203569041,0.578505834671934,1.30623264364145,1.43993046126375,0.85985985985986,0.87987987987988,0.876876876876877,0.881881881881882,0.868868868868869
999,0.4,0.132028034392371,0.5,100,-0.00687131484136783,-0.0236009663611276,0.0200511170894899,0.0114454346209296,0.0171493075593141,1.69069892968078,0.560020481127928,0.559372151964328,0.568045531007969,0.597038719655261,0.581092041061178,0.661000027634538,0.698579382156956,0.706727539682025,0.66459899671617,0.579632166408933,1.86221306399158,2.20206327982471,0.873873873873874,0.908908908908909,0.887887887887888,0.894894894894895,0.893893893893894
